id,lat,lng,name,company,line,railroadDivision,railroadCompanyClassification,duplicate2011,dataEorN2011,passengers2011,duplicate2012,dataEorN2012,passengers2012,duplicate2013,dataEorN2013,passengers2013,duplicate2014,dataEorN2014,passengers2014,duplicate2015,dataEorN2015,passengers2015,duplicate2016,dataEorN2016,passengers2016,duplicate2017,dataEorN2017,passengers2017
cv6308,35.70854000,139.80368000,本所吾妻橋,東京都,1号線浅草線,12,3,1,1,17104,1,1,17490,1,1,17411,1,1,17706,1,1,18431,1,1,18737,1,1,19111
cv6309,35.69687000,139.78598000,浅草橋,東京都,1号線浅草線,12,3,1,1,52036,1,1,55723,1,1,56585,1,1,56949,1,1,58593,1,1,59150,1,1,60454
cv6310,35.70972000,139.81158000,押上,東京都,1号線浅草線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,1,1,209531,1,1,216517
cv6311,35.64760000,139.74881000,三田,東京都,1号線浅草線,12,3,2,1,0,2,1,0,2,1,0,2,2,0,2,2,0,2,2,0,2,1,0
cv6312,35.63122000,139.72975000,高輪台,東京都,1号線浅草線,12,3,1,1,12548,1,1,13358,1,1,13491,1,1,14090,1,1,14814,1,1,14921,1,1,14822
cv6313,35.64815000,139.75015000,三田,東京都,1号線浅草線,12,3,1,1,82627,1,1,83440,1,1,85440,1,1,193477,1,1,202071,1,1,210106,1,1,216184
cv6314,35.61374000,139.71611000,戸越,東京都,1号線浅草線,12,3,1,1,18241,1,1,19089,1,1,19639,1,1,20036,1,1,20799,1,1,21272,1,1,21786
cv6315,35.68209000,139.77607000,日本橋,東京都,1号線浅草線,12,3,1,1,82299,1,1,83256,1,1,84833,1,1,87579,1,1,91997,1,1,94923,1,1,96939
cv6316,35.66432000,139.75852000,新橋,東京都,1号線浅草線,12,3,1,1,77325,1,1,81777,1,1,85177,1,1,87369,1,1,92232,1,1,95312,1,1,98317
cv6317,35.62670000,139.72357000,五反田,東京都,1号線浅草線,12,3,1,1,59941,1,1,62834,1,1,64302,1,1,65003,1,1,66689,1,1,68341,1,1,70376
cv6318,35.67617000,139.77242000,宝町,東京都,1号線浅草線,12,3,1,1,18890,1,1,20897,1,1,22515,1,1,24313,1,1,26141,1,1,28002,1,1,30176
cv6319,35.63746000,139.73938000,泉岳寺,東京都,1号線浅草線,12,3,1,1,170261,1,1,175421,1,1,184794,1,1,190944,1,1,200276,1,1,209257,1,1,218883
cv6320,35.66901000,139.76645000,東銀座,東京都,1号線浅草線,12,3,1,1,66494,1,1,68715,1,1,73302,1,1,73516,1,1,76505,1,1,79876,1,1,83607
cv6321,35.69304000,139.78497000,東日本橋,東京都,1号線浅草線,12,3,1,1,72287,1,1,74630,1,1,76995,1,1,77514,1,1,78785,1,1,80654,1,1,83290
cv6322,35.65738000,139.75477000,大門,東京都,1号線浅草線,12,3,1,1,103144,1,1,106331,1,1,109685,1,1,216904,1,1,227165,1,1,234116,1,1,241127
cv6323,35.68662000,139.78263000,人形町,東京都,1号線浅草線,12,3,1,1,46752,1,1,47753,1,1,48086,1,1,48593,1,1,49799,1,1,50895,1,1,52172
cv6324,35.60442000,139.71344000,中延,東京都,1号線浅草線,12,3,1,1,26061,1,1,26972,1,1,28452,1,1,28819,1,1,29979,1,1,30632,1,1,31144
cv6325,35.58668000,139.70585000,西馬込,東京都,1号線浅草線,12,3,1,1,38590,1,1,39763,1,1,42870,1,1,43086,1,1,44455,1,1,45770,1,1,47457
cv6326,35.59575000,139.71171000,馬込,東京都,1号線浅草線,12,3,1,1,22897,1,1,23751,1,1,24577,1,1,24750,1,1,25630,1,1,26358,1,1,27720
cv6327,35.70269000,139.75541000,水道橋,東京都,6号線三田線,12,3,1,1,40591,1,1,42743,1,1,44074,1,1,44540,1,1,45690,1,1,46667,1,1,48084
cv6328,35.72204000,139.75249000,白山,東京都,6号線三田線,12,3,1,1,45234,1,1,46669,1,1,47689,1,1,47278,1,1,49604,1,1,50434,1,1,51263
cv6329,35.72845000,139.74409000,千石,東京都,6号線三田線,12,3,1,1,28393,1,1,29201,1,1,30344,1,1,31543,1,1,30534,1,1,31712,1,1,31936
cv6330,35.70913000,139.75347000,春日,東京都,6号線三田線,12,3,1,1,51504,1,1,53808,1,1,55349,1,1,187519,1,1,122237,1,1,125405,1,1,127727
cv6331,35.73426000,139.73742000,巣鴨,東京都,6号線三田線,12,3,1,1,89447,1,1,92177,1,1,93470,1,1,92991,1,1,94538,1,1,95518,1,1,96125
cv6332,35.74893000,139.71848000,新板橋,東京都,6号線三田線,12,3,1,1,24956,1,1,26227,1,1,27292,1,1,27844,1,1,28697,1,1,29564,1,1,30711
cv6333,35.79169000,139.64682000,西高島平,東京都,6号線三田線,12,3,1,1,12048,1,1,12147,1,1,12159,1,1,12250,1,1,12498,1,1,12732,1,1,12914
cv6334,35.75179000,139.70946000,板橋区役所前,東京都,6号線三田線,12,3,1,1,28126,1,1,29187,1,1,30253,1,1,31799,1,1,33029,1,1,33659,1,1,34647
cv6335,35.79004000,139.65529000,新高島平,東京都,6号線三田線,12,3,1,1,9186,1,1,9366,1,1,9594,1,1,9612,1,1,9738,1,1,9859,1,1,10025
cv6336,35.76837000,139.70253000,本蓮沼,東京都,6号線三田線,12,3,1,1,20068,1,1,20675,1,1,21599,1,1,22179,1,1,22659,1,1,23569,1,1,24960
cv6337,35.74404000,139.72814000,西巣鴨,東京都,6号線三田線,12,3,1,1,23612,1,1,24857,1,1,26641,1,1,27322,1,1,28325,1,1,28807,1,1,30037
cv6338,35.78875000,139.66224000,高島平,東京都,6号線三田線,12,3,1,1,28767,1,1,29094,1,1,29319,1,1,29075,1,1,29373,1,1,30075,1,1,30582
cv6339,35.77578000,139.69530000,志村坂上,東京都,6号線三田線,12,3,1,1,26585,1,1,27739,1,1,28402,1,1,28687,1,1,29626,1,1,30581,1,1,31211
cv6340,35.76072000,139.70575000,板橋本町,東京都,6号線三田線,12,3,1,1,28343,1,1,29601,1,1,30856,1,1,31773,1,1,32723,1,1,33853,1,1,34846
cv6341,35.78699000,139.67367000,西台,東京都,6号線三田線,12,3,1,1,24118,1,1,24928,1,1,25261,1,1,24100,1,1,24073,1,1,24412,1,1,26106
cv6342,35.78342000,139.67898000,蓮根,東京都,6号線三田線,12,3,1,1,16368,1,1,16618,1,1,17580,1,1,17963,1,1,18513,1,1,19281,1,1,19566
cv6343,35.77767000,139.68673000,志村三丁目,東京都,6号線三田線,12,3,1,1,30039,1,1,30804,1,1,31432,1,1,31511,1,1,32343,1,1,33233,1,1,32427
cv6344,35.63320000,139.71542000,目黒,東京都,6号線三田線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6345,35.67589000,139.75989000,日比谷,東京都,6号線三田線,12,3,1,1,70639,1,1,73990,1,1,76608,1,1,78164,1,1,81200,1,1,83656,1,1,86185
cv6346,35.66983000,139.75567000,内幸町,東京都,6号線三田線,12,3,1,1,34527,1,1,36377,1,1,38227,1,1,39977,1,1,42290,1,1,43728,1,1,45317
cv6347,35.64385000,139.73469000,白金高輪,東京都,6号線三田線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,2,0
cv6348,35.63814000,139.72671000,白金台,東京都,6号線三田線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,2,0
cv6349,35.69411000,139.75857000,神保町,東京都,6号線三田線,12,3,1,1,110487,1,1,112738,1,1,113527,1,1,255847,1,1,264449,1,1,272052,1,1,279576
cv6350,35.68324000,139.76236000,大手町,東京都,6号線三田線,12,3,1,1,79234,1,1,82960,1,1,86264,1,1,90776,1,1,95406,1,1,99972,1,1,104455
cv6351,35.64760000,139.74881000,三田,東京都,6号線三田線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6352,35.66169000,139.75183000,御成門,東京都,6号線三田線,12,3,1,1,39370,1,1,40663,1,1,40755,1,1,41507,1,1,42730,1,1,43255,1,1,46629
cv6353,35.65416000,139.74983000,芝公園,東京都,6号線三田線,12,3,1,1,26107,1,1,26544,1,1,27452,1,1,28850,1,1,30077,1,1,30732,1,1,31368
cv6354,35.64869000,139.74897000,三田,東京都,6号線三田線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6355,35.72407000,139.92749000,本八幡,東京都,10号線新宿線,12,3,1,1,66877,1,1,48747,1,1,49328,1,1,69927,1,1,72050,1,1,74605,1,1,77907
cv6356,35.69600000,139.75691000,神保町,東京都,10号線新宿線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6357,35.69604000,139.75821000,神保町,東京都,10号線新宿線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6358,35.70681000,139.90459000,篠崎,東京都,10号線新宿線,12,3,1,1,32886,1,1,34260,1,1,35578,1,1,36238,1,1,37589,1,1,38654,1,1,39858
cv6359,35.69569000,139.75215000,九段下,東京都,10号線新宿線,12,3,1,1,81549,1,1,83909,1,1,92658,1,1,97908,1,1,102649,1,1,106043,1,1,111410
cv6360,35.68933000,139.82728000,西大島,東京都,10号線新宿線,12,3,1,1,25007,1,1,25910,1,1,26281,1,1,26632,1,1,27192,1,1,27877,1,1,28711
cv6361,35.69230000,139.72357000,曙橋,東京都,10号線新宿線,12,3,1,1,33870,1,1,34858,1,1,35829,1,1,35845,1,1,36498,1,1,36790,1,1,38039
cv6362,35.68926000,139.84892000,東大島,東京都,10号線新宿線,12,3,1,1,30433,1,1,30738,1,1,31104,1,1,31259,1,1,31706,1,1,32251,1,1,32646
cv6363,35.69553000,139.77626000,岩本町,東京都,10号線新宿線,12,3,1,1,40324,1,1,41053,1,1,44294,1,1,46296,1,1,48981,1,1,51410,1,1,53741
cv6364,35.68848000,139.80708000,菊川,東京都,10号線新宿線,12,3,1,1,21807,1,1,22157,1,1,22919,1,1,23357,1,1,23734,1,1,24684,1,1,25620
cv6365,35.68985000,139.83522000,大島,東京都,10号線新宿線,12,3,1,1,28755,1,1,29089,1,1,29687,1,1,30032,1,1,30729,1,1,32163,1,1,33113
cv6366,35.68382000,139.86487000,船堀,東京都,10号線新宿線,12,3,1,1,56680,1,1,57279,1,1,58605,1,1,58715,1,1,60140,1,1,61509,1,1,63212
cv6367,35.69561000,139.76788000,小川町,東京都,10号線新宿線,12,3,1,1,64205,1,1,64048,1,1,65690,1,1,66850,1,1,68014,1,1,69453,1,1,72113
cv6368,35.69171000,139.73828000,市ヶ谷,東京都,10号線新宿線,12,3,1,1,83434,1,1,84529,1,1,87151,1,1,89429,1,1,92994,1,1,95112,1,1,98926
cv6369,35.69410000,139.89831000,瑞江,東京都,10号線新宿線,12,3,1,1,48434,1,1,49625,1,1,51492,1,1,52173,1,1,54264,1,1,55591,1,1,56546
cv6370,35.69134000,139.78369000,馬喰横山,東京都,10号線新宿線,12,3,1,1,104361,1,1,106029,1,1,107955,1,1,108190,1,1,110016,1,1,111877,1,1,115517
cv6371,35.68839000,139.78898000,浜町,東京都,10号線新宿線,12,3,1,1,21426,1,1,21193,1,1,21074,1,1,21381,1,1,21395,1,1,21938,1,1,22335
cv6372,35.68608000,139.88390000,一之江,東京都,10号線新宿線,12,3,1,1,37245,1,1,37951,1,1,39353,1,1,40085,1,1,40927,1,1,42048,1,1,43548
cv6373,35.68807000,139.79919000,森下,東京都,10号線新宿線,12,3,1,1,29717,1,1,30931,1,1,32041,1,1,133103,1,1,139232,1,1,143579,1,1,147061
cv6374,35.68900000,139.81666000,住吉,東京都,10号線新宿線,12,3,1,1,37964,1,1,38941,1,1,39529,1,1,40063,1,1,41244,1,1,42578,1,1,44268
cv6375,35.68871000,139.69932000,新宿,東京都,10号線新宿線,12,3,1,1,341734,1,1,109028,1,1,111846,1,1,538369,1,1,417279,1,1,429580,1,1,444420
cv6376,35.69114000,139.70749000,新宿三丁目,東京都,10号線新宿線,12,3,1,1,50458,1,1,52303,1,1,60897,1,1,64277,1,1,68358,1,1,70611,1,1,73148
cv6377,35.70754000,139.75980000,本郷三丁目,東京都,12号線大江戸線,12,3,1,1,17685,1,1,18183,1,1,18820,1,1,19282,1,1,20245,1,1,20914,1,1,21554
cv6378,35.70850000,139.75136000,春日,東京都,12号線大江戸線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6379,35.69751000,139.79737000,両国,東京都,12号線大江戸線,12,3,1,1,57818,1,1,27812,1,1,28702,1,1,29556,1,1,31472,1,1,32739,1,1,33839
cv6380,35.70804000,139.77226000,上野御徒町,東京都,12号線大江戸線,12,3,1,1,50264,1,1,52296,1,1,53160,1,1,54021,1,1,55060,1,1,55856,1,1,58303
cv6381,35.70522000,139.79300000,蔵前,東京都,12号線大江戸線,12,3,1,1,27287,1,1,29204,1,1,12716,1,1,31142,1,1,32114,1,1,32641,1,1,33503
cv6382,35.70692000,139.78272000,新御徒町,東京都,12号線大江戸線,12,3,1,1,38535,1,1,41056,1,1,43399,1,1,45195,1,1,48354,1,1,50263,1,1,52281
cv6383,35.70335000,139.74646000,飯田橋,東京都,12号線大江戸線,12,3,1,1,27249,1,1,28309,1,1,29004,1,1,30360,1,1,31779,1,1,32562,1,1,33273
cv6384,35.69779000,139.70852000,東新宿,東京都,12号線大江戸線,12,3,1,1,21552,1,1,25063,1,1,29922,1,1,34887,1,1,38055,1,1,39820,1,1,41560
cv6385,35.69940000,139.72599000,牛込柳町,東京都,12号線大江戸線,12,3,1,1,18531,1,1,19134,1,1,19508,1,1,19686,1,1,19863,1,1,20144,1,1,20596
cv6386,35.73221000,139.67133000,新江古田,東京都,12号線大江戸線,12,3,1,1,22697,1,1,23909,1,1,24680,1,1,24962,1,1,25572,1,1,27045,1,1,28035
cv6387,35.73748000,139.65551000,練馬,東京都,12号線大江戸線,12,3,1,1,69630,1,1,71848,1,1,73396,1,1,74506,1,1,76875,1,1,78525,1,1,80302
cv6388,35.72282000,139.68387000,落合南長崎,東京都,12号線大江戸線,12,3,1,1,20815,1,1,22875,1,1,23856,1,1,24329,1,1,25251,1,1,26031,1,1,27147
cv6389,35.70121000,139.73677000,牛込神楽坂,東京都,12号線大江戸線,12,3,1,1,13073,1,1,13581,1,1,13822,1,1,14126,1,1,14577,1,1,14672,1,1,14841
cv6390,35.75848000,139.62997000,光が丘,東京都,12号線大江戸線,12,3,1,1,56529,1,1,57846,1,1,59065,1,1,59157,1,1,60107,1,1,61464,1,1,62937
cv6391,35.74074000,139.64918000,豊島園,東京都,12号線大江戸線,12,3,1,1,10568,1,1,10954,1,1,11163,1,1,11131,1,1,11286,1,1,11600,1,1,11716
cv6392,35.70672000,139.68296000,東中野,東京都,12号線大江戸線,12,3,1,1,24553,1,1,25588,1,1,26583,1,1,26719,1,1,27533,1,1,27772,1,1,27933
cv6393,35.75108000,139.64161000,練馬春日町,東京都,12号線大江戸線,12,3,1,1,18575,1,1,19217,1,1,19943,1,1,20478,1,1,20892,1,1,21535,1,1,22260
cv6394,35.69940000,139.71894000,若松河田,東京都,12号線大江戸線,12,3,1,1,28392,1,1,29700,1,1,30471,1,1,30445,1,1,30667,1,1,31144,1,1,31796
cv6395,35.71321000,139.68600000,中井,東京都,12号線大江戸線,12,3,1,1,20897,1,1,21956,1,1,22866,1,1,23407,1,1,24151,1,1,24608,1,1,25482
cv6396,35.69717000,139.68293000,中野坂上,東京都,12号線大江戸線,12,3,1,1,33011,1,1,35096,1,1,37094,1,1,37653,1,1,38709,1,1,39670,1,1,40788
cv6397,35.65674000,139.75498000,大門,東京都,12号線大江戸線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6398,35.66448000,139.73076000,六本木,東京都,12号線大江戸線,12,3,1,1,88836,1,1,96404,1,1,99721,1,1,100590,1,1,102131,1,1,100916,1,1,100587
cv6399,35.66625000,139.76245000,汐留,東京都,12号線大江戸線,12,3,1,1,43447,1,1,47111,1,1,47971,1,1,50717,1,1,52610,1,1,53194,1,1,54276
cv6400,35.67324000,139.79542000,門前仲町,東京都,12号線大江戸線,12,3,1,1,71672,1,1,75400,1,1,77756,1,1,80043,1,1,84431,1,1,86178,1,1,87957
cv6401,35.68726000,139.79826000,森下,東京都,12号線大江戸線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6402,35.66462000,139.76718000,築地市場,東京都,12号線大江戸線,12,3,1,1,21708,1,1,23820,1,1,25677,1,1,27365,1,1,33000,1,1,33646,1,1,32729
cv6403,35.67216000,139.72434000,青山一丁目,東京都,12号線大江戸線,12,3,1,1,62838,1,1,67755,1,1,71301,1,1,72684,1,1,74879,1,1,76116,1,1,77999
cv6404,35.65665000,139.73539000,麻布十番,東京都,12号線大江戸線,12,3,1,1,32868,1,1,34075,1,1,35291,1,1,36323,1,1,36970,1,1,37695,1,1,38261
cv6405,35.65938000,139.77778000,勝どき,東京都,12号線大江戸線,12,3,1,1,76086,1,1,84940,1,1,90601,1,1,93798,1,1,98421,1,1,99517,1,1,102315
cv6406,35.68222000,139.79875000,清澄白河,東京都,12号線大江戸線,12,3,1,1,31222,1,1,33595,1,1,35208,1,1,37054,1,1,39825,1,1,41032,1,1,41892
cv6407,35.66441000,139.78479000,月島,東京都,12号線大江戸線,12,3,1,1,54692,1,1,58860,1,1,63104,1,1,65478,1,1,69120,1,1,71806,1,1,73692
cv6408,35.65505000,139.74342000,赤羽橋,東京都,12号線大江戸線,12,3,1,1,33379,1,1,34232,1,1,35293,1,1,36187,1,1,37449,1,1,38424,1,1,40429
cv6409,35.68716000,139.69952000,新宿,東京都,12号線大江戸線,12,3,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6410,35.69020000,139.68535000,西新宿五丁目,東京都,12号線大江戸線,12,3,1,1,25895,1,1,27355,1,1,29166,1,1,30220,1,1,31375,1,1,32189,1,1,33348
cv6411,35.69073000,139.69345000,都庁前,東京都,12号線大江戸線,12,3,1,1,37545,1,1,40652,1,1,42291,1,1,43750,1,1,46518,1,1,48473,1,1,50008
cv6412,35.69382000,139.69901000,新宿西口,東京都,12号線大江戸線,12,3,1,1,51059,1,1,53072,1,1,54489,1,1,56005,1,1,58220,1,1,58663,1,1,59709
cv6413,35.67963000,139.71583000,国立競技場,東京都,12号線大江戸線,12,3,1,1,10118,1,1,10300,1,1,11600,1,1,9513,1,1,8897,1,1,9285,1,1,10366
cv6414,35.68300000,139.70174000,代々木,東京都,12号線大江戸線,12,3,1,1,32525,1,1,34939,1,1,34940,1,1,35389,1,1,36892,1,1,37232,1,1,37678
cv6415,35.75087000,139.75256000,荒川車庫前,東京都,荒川線,21,3,1,1,3894,1,1,3864,1,1,3864,1,1,3864,1,1,3864,1,1,3864,1,1,3350
cv6416,35.75256000,139.73846000,王子駅前,東京都,荒川線,21,3,1,1,10246,1,1,10166,1,1,10166,1,1,10166,1,1,10166,1,1,10166,1,1,9239
cv6417,35.75107000,139.74758000,梶原,東京都,荒川線,21,3,1,1,3153,1,1,3128,1,1,3128,1,1,3128,1,1,3128,1,1,3128,1,1,2628
cv6418,35.75064000,139.75775000,荒川遊園地前,東京都,荒川線,21,3,1,1,2664,1,1,2643,1,1,2643,1,1,2643,1,1,2643,1,1,2643,1,1,2207
cv6419,35.74205000,139.78392000,荒川七丁目,東京都,荒川線,21,3,1,1,977,1,1,969,1,1,969,1,1,969,1,1,969,1,1,969,1,1,473
cv6420,35.74914000,139.76955000,熊野前,東京都,荒川線,21,3,1,1,4426,1,1,4391,1,1,4391,1,1,4391,1,1,4391,1,1,4391,1,1,3923
cv6421,35.73209000,139.79174000,三ノ輪橋,東京都,荒川線,21,3,1,1,4392,1,1,4357,1,1,4357,1,1,4357,1,1,4357,1,1,4357,1,1,3266
cv6422,35.73837000,139.78469000,荒川二丁目,東京都,荒川線,21,3,1,1,1233,1,1,1223,1,1,1223,1,1,1223,1,1,1223,1,1,1223,1,1,845
cv6423,35.74375000,139.77665000,町屋二丁目,東京都,荒川線,21,3,1,1,1900,1,1,1885,1,1,1885,1,1,1885,1,1,1885,1,1,1885,1,1,775
cv6424,35.74991000,139.76564000,宮ノ前,東京都,荒川線,21,3,1,1,3998,1,1,3967,1,1,3967,1,1,3967,1,1,3967,1,1,3967,1,1,3101
cv6425,35.73519000,139.78617000,荒川区役所前,東京都,荒川線,21,3,1,1,2214,1,1,2197,1,1,2197,1,1,2197,1,1,2197,1,1,2197,1,1,1689
cv6426,35.75048000,139.76200000,小台,東京都,荒川線,21,3,1,1,3910,1,1,3879,1,1,3879,1,1,3879,1,1,3879,1,1,3879,1,1,3186
cv6427,35.74549000,139.77405000,東尾久三丁目,東京都,荒川線,21,3,1,1,2170,1,1,2153,1,1,2153,1,1,2153,1,1,2153,1,1,2153,1,1,1563
cv6428,35.74280000,139.78067000,町屋駅前,東京都,荒川線,21,3,1,1,9909,1,1,9832,1,1,9832,1,1,9832,1,1,9832,1,1,9832,1,1,8555
cv6429,35.73376000,139.78868000,荒川一中前,東京都,荒川線,21,3,1,1,1184,1,1,1175,1,1,1175,1,1,1175,1,1,1175,1,1,1175,1,1,699
cv6430,35.75082000,139.74193000,栄町,東京都,荒川線,21,3,1,1,1941,1,1,1926,1,1,1926,1,1,1926,1,1,1926,1,1,1926,1,1,789
cv6431,35.71181000,139.71929000,早稲田,東京都,荒川線,21,3,1,1,3564,1,1,3537,1,1,3537,1,1,3537,1,1,3537,1,1,3537,1,1,3179
cv6432,35.73892000,139.72947000,庚申塚,東京都,荒川線,21,3,1,1,2877,1,1,2854,1,1,2854,1,1,2854,1,1,2854,1,1,2854,1,1,2450
cv6433,35.74742000,139.73550000,滝野川一丁目,東京都,荒川線,21,3,1,1,2074,1,1,2058,1,1,2058,1,1,2058,1,1,2058,1,1,2058,1,1,1610
cv6434,35.71281000,139.71492000,面影橋,東京都,荒川線,21,3,1,1,1362,1,1,1351,1,1,1351,1,1,1351,1,1,1351,1,1,1351,1,1,822
cv6435,35.74404000,139.73254000,西ヶ原四丁目,東京都,荒川線,21,3,1,1,2804,1,1,2782,1,1,2782,1,1,2782,1,1,2782,1,1,2782,1,1,2515
cv6436,35.71554000,139.71221000,学習院下,東京都,荒川線,21,3,1,1,1876,1,1,1862,1,1,1862,1,1,1862,1,1,1862,1,1,1862,1,1,1716
cv6437,35.74092000,139.73024000,新庚申塚,東京都,荒川線,21,3,1,1,3166,1,1,3141,1,1,3141,1,1,3141,1,1,3141,1,1,3141,1,1,2649
cv6438,35.72540000,139.72050000,東池袋四丁目,東京都,荒川線,21,3,1,1,4365,1,1,4331,1,1,4331,1,1,4331,1,1,4331,1,1,4331,1,1,3743
cv6439,35.72860000,139.72463000,向原,東京都,荒川線,21,3,1,1,2245,1,1,2228,1,1,2228,1,1,2228,1,1,2228,1,1,2228,1,1,1460
cv6440,35.74989000,139.73721000,飛鳥山,東京都,荒川線,21,3,1,1,1543,1,1,1530,1,1,1530,1,1,1530,1,1,1530,1,1,1530,1,1,993
cv6441,35.73145000,139.72940000,大塚駅前,東京都,荒川線,21,3,1,1,9032,1,1,8962,1,1,8962,1,1,8962,1,1,8962,1,1,8962,1,1,7990
cv6442,35.73496000,139.72804000,巣鴨新田,東京都,荒川線,21,3,1,1,2029,1,1,2013,1,1,2013,1,1,2013,1,1,2013,1,1,2013,1,1,1180
cv6443,35.72433000,139.71810000,都電雑司ヶ谷,東京都,荒川線,21,3,1,1,1327,1,1,1317,1,1,1317,1,1,1317,1,1,1317,1,1,1317,1,1,1067
cv6444,35.72040000,139.71502000,鬼子母神前,東京都,荒川線,21,3,1,1,2560,1,1,2539,1,1,2539,1,1,2539,1,1,2539,1,1,2539,1,1,2564
cv6445,35.71444000,139.76947000,上野動物園西園,東京都,上野懸垂線,14,3,1,1,3780,1,2,0,1,1,5960,1,1,5956,1,1,6478,1,1,6588,1,1,7060
cv6446,35.71606000,139.77002000,上野動物園東園,東京都,上野懸垂線,14,3,1,1,3780,1,2,0,1,1,5960,1,1,5956,1,1,6478,1,1,6588,1,1,7060
cv6447,35.62171000,139.75095000,天王洲アイル,東京臨海高速鉄道,りんかい線,12,5,1,1,32000,1,1,34000,1,1,33400,1,1,33900,1,1,34700,1,1,36100,1,1,39100
cv6448,35.62728000,139.77844000,東京テレポート,東京臨海高速鉄道,りんかい線,12,5,1,1,46000,1,1,58000,1,1,59300,1,1,61900,1,1,62800,1,1,63600,1,1,63300
cv6449,35.62041000,139.72743000,大崎,東京臨海高速鉄道,りんかい線,12,5,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,2,0
cv6450,35.64117000,139.80533000,東雲,東京臨海高速鉄道,りんかい線,12,5,1,1,11000,1,1,12000,1,1,12700,1,1,12900,1,1,13100,1,1,13100,1,1,13700
cv6451,35.64592000,139.82786000,新木場,東京臨海高速鉄道,りんかい線,12,5,1,1,51000,1,1,58000,1,1,60200,1,1,61500,1,1,62900,1,1,63700,1,1,66100
cv6452,35.60761000,139.73291000,大井町,東京臨海高速鉄道,りんかい線,12,5,1,1,66000,1,1,73000,1,1,75800,1,1,79200,1,1,81100,1,1,83500,1,1,85600
cv6453,35.63406000,139.79104000,国際展示場,東京臨海高速鉄道,りんかい線,12,5,1,1,48000,1,1,59000,1,1,64600,1,1,66900,1,1,71200,1,1,68500,1,1,69100
cv6454,35.61068000,139.74996000,品川シーサイド,東京臨海高速鉄道,りんかい線,12,5,1,1,42000,1,1,41000,1,1,41600,1,1,43200,1,1,39000,1,1,43600,1,1,46200
cv6455,34.97566000,139.09239000,伊東,東日本旅客鉄道,伊東線,11,2,1,1,15754,1,1,14806,1,1,15322,1,1,15406,1,1,15232,1,1,15352,1,1,15152
cv6456,35.09857000,139.06428000,来宮,東日本旅客鉄道,伊東線,11,2,1,1,2274,1,1,2262,1,1,2280,1,3,0,1,3,0,1,3,0,1,3,0
cv6457,35.06033000,139.06709000,伊豆多賀,東日本旅客鉄道,伊東線,11,2,1,1,1240,1,1,1256,1,1,1296,1,3,0,1,3,0,1,3,0,1,3,0
cv6458,35.00664000,139.07956000,宇佐美,東日本旅客鉄道,伊東線,11,2,1,1,2644,1,1,2544,1,1,2520,1,3,0,1,3,0,1,3,0,1,3,0
cv6459,35.04451000,139.08067000,網代,東日本旅客鉄道,伊東線,11,2,1,1,1894,1,1,1826,1,1,1842,1,3,0,1,3,0,1,3,0,1,3,0
cv6460,35.10445000,139.07912000,熱海,東日本旅客鉄道,伊東線,11,2,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv6461,36.66635000,140.05128000,鴻野山,東日本旅客鉄道,烏山線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6462,36.64836000,140.13860000,滝,東日本旅客鉄道,烏山線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6463,36.65100000,140.15541000,烏山,東日本旅客鉄道,烏山線,11,2,1,1,1110,1,1,1030,1,1,960,1,1,990,1,1,1002,1,1,1064,1,1,1108
cv6464,36.65724000,140.02918000,仁井田,東日本旅客鉄道,烏山線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6465,36.64338000,140.11631000,小塙,東日本旅客鉄道,烏山線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv6466,36.65653000,140.09542000,大金,東日本旅客鉄道,烏山線,11,2,1,1,686,1,1,644,1,1,600,1,3,0,1,3,0,1,3,0,1,3,0
